//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
//Chaos dwarf hand cannoneer
5184 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Astea Frostweb
10003 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Ogre shaman
5187 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Astea Frostweb
10002 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Valgerd
1388 - 10 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Astea Frostweb
9996 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Skraeling
1389 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Astea Frostweb
9997 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Broddi
1390 - 10 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Astea Frostweb
9998 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Skraeling
1391 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Astea Frostweb
9999 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9992 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9993 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Rannveig
1386 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Astea Frostweb
9994 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9995 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9988 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Alrik
1381 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Astea Frostweb
9989 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9990 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9991 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9984 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9985 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9986 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9987 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Borrokar
1307 - 510 -1 -1 -1 7 1 60 69 MELEE -1 -1 PASSIVE
//Freidir
1306 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Lanzig
1308 - 510 -1 -1 -1 4 1 60 65 MELEE -1 -1 PASSIVE
//Ogre shaman
5176 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ogre shaman
5181 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Ram
5170 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram
5168 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram
5169 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Dagannoth
1339 - 700 1341 1340 1342 2 1 60 100 MELEE -1 -1 AGRESSIVE
//Dagannoth
1341 - 1200 1341 1340 1342 2 1 60 100 MELEE -1 -1 AGRESSIVE
//Black unicorn Foal
1329 - 250 -1 -1 -1 4 1 60 32 MELEE -1 -1 PASSIVE
//Unicorn Foal
1328 - 150 -1 -1 -1 4 1 60 25 MELEE -1 -1 PASSIVE
//Fenris wolf
1330 - 690 -1 -1 -1 4 1 60 69 MELEE -1 -1 AGRESSIVE
//Bunny
1320 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Double agent
5144 - 810 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Bunny
1321 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Double agent
5145 - 1200 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Bear Cub
1326 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Bear Cub
1327 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Kebbit
5137 - 400 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Fox
1319 - 600 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE
//Ghost
5350 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5351 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5348 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5349 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5346 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5347 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5344 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5345 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one
5358 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one
5356 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one
5357 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Undead one
5355 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Ghost
5352 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one
5353 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Jungle spider
1478 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Confused barbarian
5364 - 1240 -1 -1 -1 4 1 60 210 MELEE -1 -1 PASSIVE
//Mithril dragon
5363 - 2540 13158 13163 13159 5 1 60 225 SPECIAL -1 -1 AGRESSIVE
//Brutal green dragon
5362 - 1750 12252 12251 12250 5 1 60 182 SPECIAL2 -1 -1 AGRESSIVE
//Spider
1473 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Waterfiend
5361 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Jungle demon
1472 - 1700 -1 -1 -1 2 1 60 320 MELEE -1 -1 AGRESSIVE
//Zombie
5375 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghost
5371 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5370 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5369 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie
5316 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5317 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5318 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5319 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5312 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5313 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5314 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5315 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Barricade
1532 - 500 -1 -1 -1 4 0 0 0 SPECIAL -1 -1 PASSIVE
//Zombie
5324 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Barricade
1533 - 500 -1 -1 -1 4 4 0 0 SPECIAL -1 -1 PASSIVE
//Zombie
5325 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5326 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5327 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5320 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5321 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5322 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5323 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5329 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5328 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5331 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5330 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghost
5343 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
5342 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Swamp snake
14023 - 1210 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Giant snail
14030 - 1580 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Zombie
5294 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Giant snail
14031 - 1590 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Zombie
5295 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5293 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5299 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5298 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5297 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5296 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghast
14039 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Zombie
5303 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghast
14038 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Zombie
5302 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5301 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5300 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5307 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5306 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5305 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghast
14040 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Zombie
5304 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14047 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie
5311 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14046 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie
5310 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5309 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5308 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14048 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Monkey Archer
1456 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE
//Queen spawn
5248 - 450 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14049 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Monkey Archer
1457 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE
//Vyrewatch
14050 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Monkey Archer
1458 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE
//Scarab mage
5250 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Vyrewatch
14051 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Monkey Guard
1459 - 1300 -1 -1 -1 5 1 60 144 MELEE -1 -1 AGRESSIVE
//Riyl shadow
14052 - 740 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Monkey Guard
1460 - 1300 -1 -1 -1 5 1 60 144 MELEE -1 -1 AGRESSIVE
//Asyn shadow
14053 - 920 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Scarab mage
5254 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Monkey Zombie
1466 - 900 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Monkey Zombie
1467 - 600 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Oipuis
1443 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Duke
1442 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ouhai
1445 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Uyoro
1444 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Padulah
1447 - 1330 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Uodai
1446 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Jelly
1642 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Infernal Mage
1643 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE
//Jelly
1640 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Jelly
1641 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Infernal Mage
1646 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE
//Infernal Mage
1647 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE
//Infernal Mage
1644 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE
//Infernal Mage
1645 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE
//Pyrefiend
1634 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Pyrefiend
1635 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Rockslug
1632 - 270 -1 -1 -1 4 1 60 41 MELEE -1 -1 PASSIVE
//Pyrefiend
1633 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Jelly
1638 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Jelly
1639 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Pyrefiend
1636 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Jelly
1637 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Goblin
13615 - 30 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//'Rum'-pumped crab
13603 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab
13607 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab
13606 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab
13605 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab
13604 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Kurask
1608 - 970 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Werewolf
6008 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Kurask
1609 - 970 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Werewolf
6009 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Gargoyle
1610 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 AGRESSIVE
//Werewolf
6010 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Swarming turoth
1611 - 100 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE
//Werewolf
6011 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Banshee
1612 - 220 -1 -1 -1 5 1 60 29 MELEE -1 -1 PASSIVE
//Werewolf
6012 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Nechryael
1613 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Werewolf
6013 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Death spawn
1614 - 600 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Werewolf
6014 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Abyssal demon
1615 - 1500 1537 -1 1538 5 1 60 82 MELEE -1 -1 PASSIVE
//Werewolf
6015 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Cave crawler
1600 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Cave crawler
1601 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Cave crawler
1602 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Cave crawler
1603 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Aberrant spectre
1604 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Aberrant spectre
1605 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Aberrant spectre
1606 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Werewolf
6006 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Aberrant spectre
1607 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Werewolf
6007 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Experiment No.2
5993 - 1010 -1 -1 -1 4 1 60 130 MELEE -1 -1 PASSIVE
//Dust devil
1624 - 1050 -1 -1 -1 5 1 60 90 MELEE -1 -1 PASSIVE
//Turoth
1627 - 770 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Turoth
1626 - 790 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Turoth
1629 - 800 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Turoth
1628 - 760 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Glod
5996 - 1600 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Rockslug
1631 - 270 -1 -1 -1 4 1 60 41 MELEE -1 -1 PASSIVE
//Turoth
1630 - 800 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Basilisk
1617 - 750 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE
//Basilisk
1616 - 750 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE
//Bloodveld
1619 - 1200 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE
//Bloodveld
1618 - 1200 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE
//Cockatrice
1620 - 370 -1 -1 -1 5 1 60 51 MELEE -1 -1 PASSIVE
//Turoth
1623 - 810 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE
//Fire giant
1582 - 1110 4672 4671 4673 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Fire giant
1583 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Guard
5919 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Troll father
13692 - 1200 13790 -1 -1 5 5 60 400 MELEE -1 -1 AGRESSIVE
//Troll father
13689 - 1200 13790 13789 13785 5 5 60 290 MELEE -1 -1 AGRESSIVE
//Skeleton Hellhound
1575 - 950 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Goblin statue
5908 - 300 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//A Doubt
5906 - 590 -1 -1 -1 4 1 60 180 MELEE -1 -1 AGRESSIVE
//The Untouchable
5904 - 1800 6329 6330 6331 4 1 60 280 MELEE -1 -1 PASSIVE
//The Illusive
5905 - 2000 6342 6346 6349 4 1 60 210 MELEE -1 -1 AGRESSIVE
//The Everlasting
5903 - 1750 6345 6346 6347 4 1 60 300 MELEE -1 -1 AGRESSIVE
//The Inadequacy
5902 - 1500 6325 6324 6322 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Summoner
13677 - 770 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner
13676 - 660 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner
13675 - 550 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner
13674 - 470 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Wild dog
1594 - 620 -1 -1 -1 5 1 60 68 MELEE -1 -1 AGRESSIVE
//Wild dog
1593 - 620 -1 -1 -1 5 1 60 68 MELEE -1 -1 AGRESSIVE
//Steel dragon
1592 - 2100 13158 13163 13159 5 1 60 225 SPECIAL -1 -1 AGRESSIVE
//Iron dragon
1591 - 1650 13158 13163 13159 5 1 60 203 SPECIAL -1 -1 AGRESSIVE
//Bronze dragon
1590 - 1220 13158 13163 13159 5 1 60 123 SPECIAL -1 -1 AGRESSIVE
//Baby red dragon
1589 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Poorly Cooked Karambwan
13669 - 800 2125 13787 13785 5 5 60 290 MELEE -1 -1 AGRESSIVE
//Moss giant
1588 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Moss giant
1587 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Fire giant
1586 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Fire giant
1585 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Poorly Cooked Karambwan
13665 - 800 2125 -1 -1 5 5 60 290 MELEE -1 -1 PASSIVE
//Fire giant
1584 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Troll ranger
13660 - 1000 2134 -1 -1 5 5 60 300 RANGE -1 -1 AGRESSIVE
//Ghost
1549 - 300 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Troll ranger
13661 - 1000 13786 13787 13785 5 5 60 250 RANGE -1 -1 AGRESSIVE
//Troll ranger
13657 - 350 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Troll ranger
13658 - 440 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Troll ranger
13659 - 550 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Treus Dayth
1540 - 1000 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Possessed pickaxe
1536 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Skeletal miner
1539 - 390 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Ice Troll
1565 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Ice Troll
1564 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Thief
5929 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ice Troll
1560 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Thief
5928 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ice Troll
1562 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Arrg
1556 - 1500 -1 -1 -1 5 1 60 386 MELEE -1 -1 AGRESSIVE
//Woman
5924 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Thief
5927 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ice wolf
1558 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Thief
5926 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Guard
5920 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Man
5923 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Zombie
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Ghost
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Farmer
1760 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Ghost
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Cow
1767 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Skeleton hero
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Lost barbarian
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE
//Lesser demon
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Zombie
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//null
1771 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Skeleton thug
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//null
1770 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Skeleton heavy
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//null
1769 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Skeleton warlord
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton brute
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Frog Prince
1775 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
